ID_Cliente,Churn,Genero,Idoso,Partner,Dependents,Meses_de_Contrato,PhoneService,MultipleLines,Servico_Internet,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Tipo_Contrato,PaperlessBilling,Metodo_Pagamento,Cobranca_Mensal,Cobranca_Total,Contas_Diarias
2580-ATZSQ,0,Female,0,1,1,65,1,0,DSL,1,1,1,0,0,0,One year,0,Bank transfer (automatic),61.35,3874.1,2.0154402102496713
2581-VKIRT,0,Female,0,1,1,59,1,1,DSL,1,1,0,1,0,0,One year,0,Mailed check,65.5,3801.3,2.151773981603154
2582-FFFZR,0,Female,0,0,0,22,0,No phone service,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,50.6,1073.3,1.662286465177398
2585-KTFRE,0,Male,0,0,1,1,1,0,DSL,1,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),70.45,70.45,2.314388961892247
2586-CWXVV,0,Male,0,1,0,54,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,30.4,1621.35,0.9986859395532194
2587-EKXTS,0,Male,0,0,0,44,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,111.5,4915.15,3.6629434954007882
2587-YNLES,0,Female,0,1,1,6,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.1,100.35,0.6603153745072273
2589-AYCRP,0,Female,0,0,0,50,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.75,989.05,0.6488173455978975
2592-HODOV,0,Male,0,0,0,13,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.3,259.65,0.6340341655716163
2592-SEIFQ,1,Male,0,0,0,3,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.75,66.95,0.8130749014454665
2592-YKDIF,0,Female,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,20.35,0.6685282522996058
2595-KIWPV,0,Male,0,0,1,27,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,509.3,0.6471747700394218
2599-CIPQE,0,Male,0,1,1,71,1,0,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),109.3,7782.85,3.590670170827858
2599-CZABP,0,Male,0,1,0,14,1,0,DSL,0,0,0,0,0,0,One year,0,Electronic check,44.6,641.25,1.4651773981603153
2599-GTQWQ,0,Male,1,0,0,39,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.65,3759.05,3.142247043363995
2603-HVKCG,0,Male,0,0,0,31,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,101.4,3143.65,3.331143232588699
2604-IJPDU,0,Female,0,1,0,20,1,0,Fiber optic,1,1,0,1,1,0,Month-to-month,1,Electronic check,96.55,1901.65,3.171813403416557
2604-XVDAM,0,Female,0,0,0,12,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),43.8,540.95,1.438896189224704
2606-PKWJB,0,Male,0,0,1,40,0,No phone service,DSL,1,1,0,1,0,0,One year,0,Mailed check,40.25,1564.05,1.3222733245729303
2606-RMDHZ,1,Male,0,0,0,6,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),30.5,208.7,1.0019710906701709
2607-DHDAK,0,Male,0,1,1,72,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.8,1414.65,0.6504599211563732
2607-FBDFF,0,Male,0,0,0,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),49.0,49.0,1.609724047306176
2608-BHKFN,1,Female,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),70.05,266.9,2.3012483574244413
2609-IAICY,1,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,77.15,77.15,2.5344940867279897
2612-PHGOX,0,Male,0,1,0,64,1,1,DSL,0,1,1,1,1,0,Two year,1,Bank transfer (automatic),76.1,4818.8,2.4999999999999996
2612-RANWT,1,Female,0,0,0,12,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),100.15,1164.3,3.290078843626807
2612-RRIDN,1,Male,0,0,0,4,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,81.0,340.85,2.6609724047306176
2615-YVMYX,0,Male,1,1,0,71,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,107.5,7713.55,3.531537450722733
2616-FLVQC,0,Male,0,0,0,64,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.55,1240.15,0.6422470433639947
2616-UUTFK,0,Male,0,1,0,33,1,1,DSL,1,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),72.75,2447.45,2.3899474375821286
2619-WFQWU,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.15,70.15,2.304533508541393
2621-UDNLU,0,Female,0,1,0,3,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.85,72.0,0.6849540078843627
2623-DRYAM,0,Female,0,1,0,70,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,101.75,7069.3,3.342641261498029
2625-TRCZQ,0,Female,0,1,0,51,0,No phone service,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,49.65,2553.35,1.63107752956636
2626-URJFX,1,Male,0,1,1,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.9,225.6,1.6721419185282522
2626-VEEWG,0,Male,0,1,1,67,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.4,1284.2,0.6373193166885676
2632-IVXVF,0,Female,0,1,1,68,1,1,Fiber optic,1,0,1,1,1,1,Two year,0,Credit card (automatic),111.75,7511.3,3.671156373193167
2632-TACXW,0,Female,0,1,0,62,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),23.65,1416.75,0.7769382391590013
2632-UCGVD,1,Male,1,1,0,66,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),100.05,6871.9,3.286793692509855
2634-HCZGT,1,Male,1,1,0,53,1,1,DSL,1,0,0,1,0,0,One year,1,Electronic check,60.05,3229.65,1.9727332457293034
2636-ALXXZ,1,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,69.6,2.28646517739816
2636-OHFMN,1,Male,0,1,0,4,0,No phone service,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,48.55,201.0,1.5949408672798948
2636-SJDOU,0,Male,0,0,0,64,1,1,Fiber optic,1,1,0,0,0,0,One year,1,Credit card (automatic),84.3,5289.05,2.769382391590013
2637-FKFSY,0,Female,0,1,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,46.1,130.15,1.514454664914586
2639-UGMAZ,0,Male,1,0,0,71,0,No phone service,DSL,1,1,0,0,1,1,One year,1,Electronic check,56.45,3985.35,1.854467805519054
2640-LYMOV,0,Male,0,0,0,2,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.65,38.8,0.645532194480946
2640-PMGFL,1,Male,0,0,1,27,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,79.5,2180.55,2.611695137976347
2642-DTVCO,1,Male,1,0,0,9,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.05,746.5,2.794021024967148
2642-MAWLJ,0,Female,0,1,1,36,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.25,717.95,0.6652431011826544
2642-NQSNM,0,Female,0,0,0,8,1,0,DSL,1,0,0,1,0,0,One year,0,Bank transfer (automatic),54.25,447.75,1.7821944809461234
2645-QTLMB,1,Male,0,0,0,7,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,94.25,669.0,3.096254927726675
2649-HWLYB,0,Male,0,1,0,65,1,1,DSL,1,0,1,1,0,1,Two year,0,Bank transfer (automatic),76.15,4929.55,2.501642575558476
2650-GYRYL,0,Male,0,1,1,33,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.45,600.25,0.6389618922470434
2651-ZCBXV,0,Male,0,0,0,54,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),108.0,5760.65,3.54796320630749
2654-VBVPB,0,Female,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.9,19.9,0.6537450722733245
2656-FMOKZ,1,Female,1,0,0,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,74.45,1145.7,2.445795006570302
2656-TABEH,1,Male,0,1,0,4,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,420.2,3.2917214191852824
2657-ALMWY,1,Female,1,1,0,26,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,84.95,2169.75,2.7907358738501973
2657-VPXTA,0,Female,0,1,1,10,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,88.85,929.45,2.9188567674113006
2659-VXMWZ,1,Male,0,1,1,67,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,111.3,7482.1,3.6563731931668855
2660-EMUBI,1,Male,1,0,0,10,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.35,898.35,3.1323915900131403
2661-GKBTK,0,Male,0,1,1,60,1,0,DSL,0,1,0,1,1,1,Two year,0,Bank transfer (automatic),76.95,4543.95,2.5279237844940865
2662-NNTDK,0,Male,0,0,0,65,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),24.8,1600.95,0.8147174770039421
2664-XJZNO,0,Male,0,1,1,72,1,0,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),104.9,7559.55,3.446123521681997
2665-NPTGL,0,Female,1,1,0,26,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),98.1,2510.7,3.2227332457293034
2667-WYLWJ,1,Female,0,1,1,8,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.75,145.0,0.6488173455978975
2668-TZSPS,0,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.45,20.45,0.6718134034165572
2669-OIDSD,0,Female,0,1,0,48,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),100.05,4834.0,3.286793692509855
2669-QVCRG,0,Female,0,0,0,41,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),81.3,3190.65,2.6708278580814717
2672-DZUOY,1,Male,0,0,0,1,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.15,25.15,0.826215505913272
2672-HUYVI,1,Female,0,0,0,6,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,91.1,455.3,2.9927726675427064
2672-OJQZP,0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.75,44.75,1.4701051248357424
2672-SXZJB,0,Female,0,1,1,56,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.8,1119.9,0.6504599211563732
2672-TGEFF,0,Female,0,1,1,37,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,88.8,3340.55,2.917214191852825
2673-CXQEU,0,Female,1,0,0,56,1,1,Fiber optic,1,1,1,0,1,1,One year,0,Electronic check,110.5,6139.5,3.6300919842312744
2673-ZALNP,0,Female,0,0,0,7,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.9,173.15,0.6537450722733245
2674-MIAHT,0,Female,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,80.3,324.2,2.637976346911958
2674-MLXMN,0,Female,1,0,0,71,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),99.65,6951.15,3.27365308804205
2675-DHUTR,0,Male,1,1,0,58,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,98.9,5780.7,3.2490144546649145
2675-IJRGJ,0,Male,0,0,0,53,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.65,978.0,0.645532194480946
2675-OTVVJ,0,Male,1,1,0,31,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,89.45,2807.65,2.9385676741130093
2676-ISHSF,0,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.3,20.3,0.6668856767411301
2676-OXPPQ,0,Male,0,0,0,6,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),55.7,335.65,1.8298291721419186
2676-SSLTO,0,Male,0,0,0,49,1,1,DSL,0,0,0,1,1,0,Two year,1,Bank transfer (automatic),66.15,3199.0,2.173127463863338
2680-XKKNJ,0,Female,0,0,0,8,1,0,DSL,1,1,0,1,0,0,One year,0,Bank transfer (automatic),58.2,469.25,1.9119579500657031
2682-KEVRP,0,Female,1,0,0,22,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.05,417.0,0.6586727989487516
2683-BPJSO,1,Male,0,1,0,29,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,84.45,2467.1,2.7743101182654404
2683-JXWQQ,0,Male,0,1,1,61,0,No phone service,DSL,1,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),33.6,2117.2,1.1038107752956636
2684-EIWEO,1,Female,1,0,0,30,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Credit card (automatic),91.7,2758.15,3.012483574244415
2685-SREOM,1,Female,0,1,1,25,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,89.1,2368.4,2.927069645203679
2688-BHGOG,0,Male,1,0,0,9,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.55,718.55,2.6133377135348224
2690-DVRVK,0,Male,0,1,1,5,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,20.55,99.45,0.6750985545335085
2691-NZETQ,1,Male,0,0,0,9,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.35,758.6,2.8038764783180024
2692-AQCPF,0,Female,0,1,0,65,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),108.05,7118.9,3.5496057818659654
2692-BUCFV,0,Male,1,0,0,29,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),101.45,2948.6,3.332785808147175
2692-PFYTJ,0,Female,0,0,0,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,25.75,25.75,0.8459264126149802
2694-CIUMO,0,Female,0,0,0,12,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),79.55,958.25,2.6133377135348224
2696-ECXKC,0,Female,0,1,1,55,1,1,Fiber optic,1,0,0,0,1,1,One year,0,Mailed check,100.9,5448.6,3.314717477003942
2696-NARTR,1,Male,0,0,0,11,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,73.85,926.25,2.4260840998685937
2696-RZVZW,0,Male,0,1,0,68,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.05,1629.2,0.8229303547963206
2697-NQBPF,0,Male,0,0,0,34,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,105.35,3540.65,3.460906701708278
2700-LUEVA,0,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.75,20.75,0.6816688567674113
2703-AMTUL,0,Male,0,1,1,36,1,0,DSL,1,1,0,0,0,0,One year,0,Mailed check,53.65,1939.35,1.7624835742444152
2706-QZIHY,0,Female,0,1,0,15,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.2,387.9,0.8278580814717477
2709-UQGNP,0,Male,0,0,0,10,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,51.65,524.5,1.6967805519053876
2710-WYVXG,0,Female,0,0,0,3,1,0,DSL,1,1,0,1,0,1,Two year,0,Mailed check,71.1,213.35,2.3357424441524306
2712-SYWAY,0,Female,0,0,0,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,25.7,25.7,0.8442838370565046
2716-GFZOR,0,Male,0,1,0,43,1,0,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Credit card (automatic),86.1,3551.65,2.8285151116951375
2717-HVIZY,0,Female,0,0,1,8,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,163.6,0.6586727989487516
2718-GAXQD,1,Female,1,1,1,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,46.0,181.6,1.5111695137976346
2718-YSKCS,0,Male,0,1,1,71,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.6,1387.45,0.6438896189224704
2719-BDAQO,1,Male,0,0,0,17,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,93.85,1625.65,3.0831143232588696
2720-FVBQP,0,Female,0,1,1,6,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),48.95,273.25,1.6080814717477003
2720-WGKHP,1,Male,1,0,0,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.0,181.7,3.088042049934297
2722-JMONI,1,Female,1,1,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.55,49.55,1.6277923784494086
2722-VOJQL,1,Male,0,0,0,64,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Credit card (automatic),105.65,6903.1,3.4707621550591328
2724-FJDYW,0,Male,0,0,1,39,0,No phone service,DSL,0,0,1,1,1,1,One year,0,Bank transfer (automatic),54.85,2191.7,1.8019053876478317
2725-IWWBA,0,Male,0,1,1,46,1,0,DSL,1,0,1,1,0,0,One year,0,Mailed check,56.9,2560.1,1.869250985545335
2725-KXXWT,1,Male,0,1,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.75,90.75,2.981274638633377
2725-TTRIQ,0,Female,0,1,1,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),84.2,5986.55,2.7660972404730617
2729-VNVAP,0,Female,0,1,1,33,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.8,641.35,0.6504599211563732
2731-GJRDG,0,Female,0,0,0,32,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Bank transfer (automatic),109.55,3608.0,3.598883048620236
2732-ISEZX,0,Female,0,0,0,5,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.5,104.3,0.6734559789750328
2737-WFVYW,1,Female,0,0,0,2,0,No phone service,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,45.25,85.5,1.4865308804204993
2737-YNGYW,1,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,80.55,184.1,2.646189224704336
2739-CACDQ,0,Female,1,0,0,17,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),82.65,1470.05,2.7151773981603156
2739-CCZMB,0,Male,0,0,1,5,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.35,122.0,0.6685282522996058
2740-JFBOK,0,Male,0,0,0,10,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,24.0,226.55,0.7884362680683311
2740-TVLFN,0,Male,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.15,50.15,1.6475032851511169
2746-DIJLO,0,Female,0,0,0,41,1,1,DSL,0,1,0,0,0,0,One year,1,Credit card (automatic),56.3,2364.0,1.8495400788436267
2748-MYRVK,1,Female,0,0,0,63,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Bank transfer (automatic),99.9,6137.0,3.2818659658344282
2749-CTKAJ,0,Male,0,1,1,22,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.15,419.9,0.6619579500657029
2750-BJLSB,0,Female,0,0,0,47,1,0,Fiber optic,1,0,1,1,1,1,One year,1,Electronic check,103.7,4730.6,3.4067017082785807
2753-JMMCV,0,Male,0,0,0,65,1,1,DSL,0,1,1,1,0,1,Two year,1,Credit card (automatic),74.2,4805.65,2.437582128777924
2754-SDJRD,0,Female,1,0,0,8,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),100.15,908.55,3.290078843626807
2754-VDLTR,1,Male,0,0,1,10,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,95.2,930.4,3.1274638633377134
2754-XBHTB,1,Female,0,0,0,9,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),77.65,714.15,2.5509198423127466
2758-RNWXS,0,Male,0,0,0,35,1,0,Fiber optic,1,0,0,1,0,1,One year,1,Electronic check,89.2,3251.3,2.9303547963206307
2761-OCIAX,1,Male,1,0,0,2,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.7,165.4,2.4540078843626807
2761-XECQW,0,Male,1,1,0,8,0,No phone service,DSL,0,1,1,0,0,1,Month-to-month,1,Mailed check,43.35,371.4,1.424113009198423
2770-NSVDG,0,Male,0,1,0,24,0,No phone service,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,29.1,688.0,0.9559789750328516
